Tree_ID,X,Y,Height_m,Crown_Diameter_m
1834,2612350.5700000003,1266308.47,280.57,2.82
1835,2613235.054473684,1266825.372631579,276.22,4.92
1836,2613386.7163157896,1266223.5121052633,276.55,5.5
1837,2613193.528888889,1266294.3616666668,277.22,4.79
1838,2612563.468313253,1266275.7808433736,276.84,5.14
1839,2612351.153157895,1266461.1664912282,276.79,4.26
1840,2613245.795487805,1266645.5669512197,275.94,7.23
1841,2613255.9546258505,1266406.212857143,275.92,6.84
1842,2613067.938780488,1266869.2163414634,276.44,5.11
1843,2612427.8066666666,1266771.25627451,276.12,5.7
1844,2613467.2592307692,1266244.4469230769,277.64,4.55
1845,2612243.8233333332,1266477.6533333333,279.71,3.09
1846,2612940.036017699,1266822.2779646018,275.97,6.0
1847,2613265.117272727,1266533.6495454547,277.09,5.29
1848,2613215.601111111,1266323.608888889,277.15,5.35
1849,2612407.3014583336,1266388.5022916668,276.01,5.53
1850,2612425.23375,1266774.195,276.42,3.19
1851,2613141.5988607598,1266714.6396202531,275.89,7.09
1852,2613041.4372972976,1266300.4956756758,276.13,4.85
1853,2613298.861264368,1266360.673448276,275.9,5.26
1854,2612904.7479545455,1266824.939318182,276.91,5.29
1855,2612338.716388889,1266382.0283333333,276.0,4.79
1856,2612555.4233333333,1266279.8283333334,277.33,4.37
1857,2613347.4696178343,1266719.3024840765,276.29,7.07
1858,2613242.918409091,1266008.8427272728,275.93,5.29
1859,2613489.7350000003,1266582.87,277.33,5.64
1860,2613156.256666667,1266867.445,277.38,4.37
1861,2613335.578888889,1266822.3033333335,276.11,5.35
1862,2613451.6872027973,1266597.556013986,276.44,6.75
1863,2612671.726206897,1266215.2768965517,277.24,4.3
1864,2613438.7663440863,1266594.440967742,277.07,5.44
1865,2613255.3531147544,1266538.0208196722,275.85,6.23
1866,2613350.3066666666,1266096.7170588237,275.92,5.7
1867,2612856.7064556964,1266546.6712658228,275.97,5.01
1868,2612699.7273015874,1266237.9073015873,275.94,6.33
1869,2612812.356981132,1266259.8954716981,276.01,5.81
1870,2613493.5211475412,1266586.8732786886,276.56,4.41
1871,2612966.4772093026,1266071.3839534884,276.03,5.23
1872,2612722.1027659574,1266047.240212766,278.74,3.87
1873,2613408.6486206898,1266805.1906896553,277.18,5.26
1874,2613262.909417476,1266764.6185436894,276.23,5.73
1875,2613245.2483333335,1266330.1658333335,276.24,6.18
1876,2612229.856666667,1266374.03,275.98,4.89
1877,2613476.1985106384,1266204.8465957448,278.55,3.87
1878,2612354.9484415585,1266408.4336363636,275.92,4.95
1879,2612825.1937974687,1266989.8041772153,276.23,5.01
1880,2613178.372758621,1266650.5987356321,275.86,5.26
1881,2612874.845357143,1266943.0923214287,275.82,8.44
1882,2612982.77317757,1266424.6354205608,275.87,5.84
1883,2612960.661929825,1266606.7629824562,276.64,4.26
1884,2613265.6222834648,1266405.3062204726,275.77,6.36
1885,2613248.4726086957,1266666.265652174,276.22,6.05
1886,2613470.984017094,1266077.3477777778,275.82,6.1
1887,2613421.1344444444,1266010.2922222223,275.94,5.35
1888,2613422.5900000003,1266670.1500000001,278.26,2.82
1889,2613334.1980000003,1266778.006,276.0,6.31
1890,2613026.5213131313,1266429.8477777778,276.52,5.61
1891,2613388.574713376,1266587.4457961784,275.89,7.07
1892,2612785.2915151515,1266097.107878788,277.53,4.58
1893,2612624.4525,1266246.4684375,276.47,4.51
1894,2613247.0432258067,1266396.502795699,275.75,7.69
1895,2612426.117272727,1266375.2442424244,276.41,4.58
1896,2612882.2001851853,1266962.1857407407,276.12,5.86
1897,2613483.5918348627,1266582.9186238532,276.46,5.89
1898,2612114.499756098,1266392.0456097561,283.83,3.61
1899,2613343.5632954547,1266550.067159091,275.75,7.48
1900,2612285.3112962963,1266538.884814815,275.78,5.86
1901,2612474.2746153846,1266763.1853846156,277.35,3.52
1902,2612911.80954023,1266928.8745977012,277.66,5.26
1903,2612767.558539326,1266249.2553932585,276.59,5.32
1904,2612354.240746269,1266438.3834328358,275.83,4.62
1905,2612352.3755072467,1266416.3526086956,276.02,4.69
1906,2613072.9004895105,1266480.6084615386,276.01,6.75
1907,2613431.237560976,1266788.4480487804,276.68,5.11
1908,2613020.4275,1266280.0075,276.67,3.57
1909,2612205.6015384616,1266396.3392307693,278.96,4.07
1910,2613179.419411765,1266727.9082352943,275.74,5.7
1911,2612455.41631579,1266394.175263158,277.18,4.26
1912,2613150.6905181347,1266544.1658549223,276.09,7.84
1913,2612425.513529412,1266948.881764706,277.02,5.2
1914,2613038.6164150946,1266857.8341509434,278.36,4.11
1915,2613296.292597403,1266775.8264935066,275.76,7.0
1916,2612350.7312698415,1266398.6096825397,275.79,4.48
1917,2613013.047608696,1266508.9667391304,275.82,5.41
1918,2612761.763873874,1266282.2817117118,275.74,5.94
1919,2613134.4360526316,1266338.2739473684,275.73,4.92
1920,2612976.8731460674,1266824.1149438203,275.87,5.32
1921,2613061.128095238,1266435.099761905,275.78,5.17
1922,2613396.9963829787,1266812.6586524823,276.38,6.7
1923,2613023.74,1266280.22,276.75,3.57
1924,2612794.265,1266121.7307142857,276.81,4.22
1925,2613049.094918033,1266549.5044262295,275.97,4.41
1926,2613366.9485106384,1266002.82,275.93,5.47
1927,2613359.0300000003,1266809.11,277.42,3.99
1928,2612699.4044927536,1266197.185942029,275.97,4.69
1929,2612499.5355696203,1266424.076329114,276.02,5.01
1930,2613188.6586567163,1266124.055074627,275.89,4.62
1931,2612920.5839655176,1266548.2079310345,276.03,6.08
1932,2612227.882063492,1266361.974761905,275.82,4.48
1933,2613046.870263158,1266296.977894737,276.21,4.92
1934,2613386.112560976,1266737.7559756099,275.65,7.23
1935,2612291.129864865,1266523.5666216216,276.15,6.86
1936,2613100.976956522,1266861.6207246378,276.4,4.69
1937,2613307.6464102566,1266695.1896581198,275.74,6.1
1938,2613182.5802985076,1266453.8610447762,275.83,6.53
1939,2613076.7037254903,1266855.0896078432,276.68,5.7
1940,2612548.3009589044,1266284.7823287672,276.41,4.82
1941,2612511.7070731707,1266949.106585366,276.84,5.11
1942,2612453.4865909093,1266940.0188636365,276.4,5.29
1943,2612105.050714286,1266477.07,280.06,2.99
1944,2612533.729285714,1266296.2485714287,275.89,5.17
1945,2613006.021067961,1266861.3806796118,275.73,5.73
1946,2613122.2011111113,1266747.72,275.74,5.35
1947,2612350.0602127663,1266467.07,277.59,3.87
1948,2612971.558539326,1266608.7048314607,275.7,5.32
1949,2613325.6351923076,1266625.4065384616,275.84,5.75
1950,2613335.062131148,1266405.026284153,275.75,7.63
1951,2613237.1158064515,1266046.6667741935,275.91,5.44
1952,2613291.987222222,1266540.9394444446,275.96,7.57
1953,2613345.215203252,1266706.9236585367,275.66,6.26
1954,2613442.64,1266028.07,276.2,4.92
1955,2613495.9228467154,1266721.5225547445,275.7,6.6
1956,2613063.515,1266848.5302272728,276.11,5.29
1957,2612508.0415151515,1266285.458888889,275.95,5.61
1958,2613050.5481632655,1266844.9985714287,275.85,5.59
1959,2613001.5864285715,1266375.8259523811,275.71,5.17
1960,2613487.425714286,1266542.1021428572,276.27,6.68
1961,2613079.7965934067,1266871.5864835165,276.17,5.38
1962,2613294.0804761904,1266688.8348809525,275.7,7.31
1963,2612280.668761062,1266407.459380531,275.71,6.0
1964,2613171.029423077,1266652.2190384616,275.62,5.75
1965,2612974.58205298,1266518.3812582782,275.58,6.93
1966,2613425.9102020203,1266052.6508080808,275.63,5.61
1967,2612876.415423729,1266952.6759322034,275.68,6.13
1968,2613081.3667441863,1266312.8606976746,278.15,3.7
1969,2613437.050583942,1266028.8291240877,275.92,6.6
1970,2612326.124848485,1266408.9033333333,276.44,4.58
1971,2612578.464626866,1266276.2341791044,275.71,4.62
1972,2612897.4156410256,1266003.5443589743,276.43,4.98
1973,2612324.2770967744,1266400.561935484,276.06,4.44
1974,2612862.331666667,1266930.5616666668,275.83,4.37
1975,2612515.3555172416,1266287.9320689656,275.76,5.26
1976,2612606.2011111113,1266239.5366666666,276.39,3.78
1977,2613108.044320988,1266064.057654321,275.69,5.08
1978,2613197.9867741936,1266855.7393548388,277.02,4.44
1979,2613459.3153731343,1266225.7117910448,276.7,6.53
1980,2612230.26254902,1266367.844509804,275.68,5.7
1981,2612343.620769231,1266505.1597435898,277.15,3.52
1982,2613434.409886364,1266585.4023863636,276.28,7.48
1983,2612934.503207547,1266416.1297484278,276.68,7.11
1984,2612762.515,1266416.2054166668,278.61,3.91
1985,2612137.443571429,1266440.195,282.11,2.99
1986,2613196.6300000004,1266131.49,275.79,4.89
1987,2613172.220357143,1266424.2366666668,275.57,7.31
1988,2613374.1866101697,1266581.7592655367,275.68,7.51
1989,2613446.180322581,1266774.5135483872,276.5,4.44
1990,2612761.8966225167,1266980.3945033113,275.74,6.93
1991,2612211.7094444446,1266506.445,279.53,3.39
1992,2612180.336601942,1266259.8030097089,276.29,5.73
1993,2613107.013853211,1266861.6617431194,276.75,5.89
1994,2613480.205533981,1266064.5457281554,275.57,5.73
1995,2612893.019310345,1266003.8631034484,276.4,4.3
1996,2613432.730425532,1266781.5806382978,278.48,3.87
1997,2612807.4689473687,1266981.07,275.65,4.92
1998,2613251.749375,1266053.2470833333,275.58,5.53
1999,2613280.617272727,1266540.9620454547,275.68,7.48
2000,2612626.45,1266395.695,275.72,5.64
2001,2613479.119665072,1266571.4527751196,275.48,8.16
2002,2612923.7561971834,1266894.408028169,276.15,4.75
2003,2613125.3682608698,1266470.2276086956,275.58,5.41
2004,2612863.29,1266950.6908333334,275.63,6.18
2005,2613450.0566666666,1266075.8662962965,275.91,4.15
2006,2613440.0226530614,1266240.7842857144,275.79,5.59
2007,2613192.5604545455,1266644.223409091,275.66,5.29
2008,2613242.570769231,1266815.746923077,275.53,6.43
2009,2613053.0163157894,1266864.7594736842,276.54,5.5
2010,2612896.474269663,1266622.8396629214,275.84,5.32
2011,2613200.130740741,1266390.8169135803,275.72,5.08
2012,2613385.356101695,1266177.7310169493,276.14,4.33
2013,2613095.9870149256,1266394.122238806,275.56,4.62
2014,2612469.1566666667,1266936.4633333334,275.66,4.89
2015,2613247.370769231,1266373.178974359,275.98,4.98
2016,2613189.4284615386,1266448.5988461538,276.32,4.07
2017,2613207.7737209303,1266431.581627907,275.58,5.23
2018,2613448.50627907,1266776.8606976746,277.38,3.7
2019,2613330.3403546102,1266816.5061702128,276.77,6.7
2020,2613345.8148704665,1266535.2876165805,275.51,7.84
2021,2613146.80005291,1266732.3901058203,275.52,7.76
2022,2612293.034230769,1266328.7238461538,277.22,4.07
2023,2613122.3153731343,1266730.33119403,275.69,4.62
2024,2613155.9455555556,1266717.931111111,275.49,5.35
2025,2613453.39,1266056.8129906543,275.51,5.84
2026,2613154.715925926,1266538.195925926,275.46,6.56
2027,2612319.7883050847,1266395.036101695,275.43,6.13
2028,2613182.2050684933,1266446.7412328767,276.76,6.82
2029,2613392.9337500003,1266218.72,276.19,5.05
2030,2613166.7233333336,1266663.3416049383,275.48,5.08
2031,2613235.045844156,1266435.4596103898,275.52,4.95
2032,2613390.333037975,1266013.8864556963,275.66,5.01
2033,2612908.8053846154,1266608.27,276.12,4.55
2034,2613081.668571429,1266005.677142857,275.65,4.72
2035,2612348.6515384614,1266408.8776923078,276.3,4.55
2036,2613444.7172727273,1266594.2245454546,276.67,5.92
2037,2612684.4733333336,1266206.2366666668,276.93,3.91
2038,2612399.441724138,1266911.518275862,278.41,3.04
2039,2612393.059354839,1266396.4732258066,276.1,4.44
2040,2613358.583548387,1266691.9732258066,277.01,3.14
2041,2612661.492040816,1266095.845510204,277.78,3.95
2042,2613237.6037931037,1266672.7424137932,275.43,6.79
2043,2612784.7172727273,1266140.2427272727,276.84,4.18
2044,2612407.281428572,1266964.7585714287,275.52,7.46
2045,2613393.792597403,1266590.6284415585,275.91,4.95
2046,2613278.6766666668,1266839.0566666666,277.6,4.89
2047,2613275.3170833336,1266336.4554166668,276.96,3.91
2048,2613473.071818182,1266575.8102597403,275.54,4.95
2049,2613158.851864407,1266721.9216949153,275.45,6.13
2050,2613463.7847368424,1266606.5875438596,276.03,6.02
2051,2613151.159230769,1266332.4401923078,276.3,5.75
2052,2613084.5394252874,1266876.805632184,277.85,5.26
2053,2612348.8210344827,1266416.0527586208,275.59,4.3
2054,2613163.1889130436,1266719.417826087,275.57,5.41
2055,2612877.033382353,1266971.426617647,275.59,6.58
2056,2613243.2581818183,1266431.6154545455,275.44,5.92
2057,2613381.8097530864,1266655.6255555556,275.91,5.08
2058,2613352.0804761904,1266718.577936508,276.08,4.48
2059,2613361.0493406593,1266816.9161538463,277.92,5.38
2060,2613188.502903226,1266444.9651612905,276.67,4.44
2061,2612837.7619512198,1266305.9114634148,276.78,5.11
2062,2613076.0492920354,1266822.2337168143,275.37,6.0
2063,2613093.529534884,1266485.9847286823,275.37,6.41
2064,2613131.058831169,1266728.057012987,276.15,4.95
2065,2613118.1371910116,1266827.0194382023,275.4,5.32
2066,2612664.270952381,1266490.3874603175,275.6,4.48
2067,2613455.4122222224,1266013.558888889,275.44,5.35
2068,2613285.4305405407,1266490.097027027,276.26,4.85
2069,2613280.19,1266328.4300000002,276.7,3.99
2070,2612918.6784615386,1266396.4738461538,275.63,4.07
2071,2613465.6823076922,1266028.923846154,276.42,4.55
2072,2612271.621981982,1266391.3672972973,275.51,8.41
2073,2612870.877179487,1266472.3584615386,275.35,4.98
2074,2613349.7697468353,1266688.7851898735,275.58,5.01
2075,2613065.7464814815,1266813.8755555556,276.09,5.86
2076,2612805.112222222,1266299.1934567902,275.43,5.08
2077,2612282.8216239316,1266516.6896581198,275.4,6.1
2078,2613100.1989171975,1266850.646433121,275.33,7.07
2079,2613157.233023256,1266756.4304651164,276.38,5.23
2080,2613160.14,1266831.963939394,275.76,4.58
2081,2612990.8034615386,1266032.5892307693,276.53,4.07
2082,2613383.1436231886,1266582.961304348,275.78,4.69
2083,2613274.533939394,1266713.516969697,275.37,4.58
2084,2612734.9466037736,1266340.0794339622,275.82,5.81
2085,2612877.7317721522,1266963.0256962026,276.08,5.01
2086,2613423.4760655737,1266582.6847540985,275.48,6.23
2087,2613388.249649123,1266578.622631579,276.02,6.02
2088,2613445.9316666666,1266597.9172222223,276.43,3.39
2089,2613351.986273292,1266821.1352173914,276.77,7.16
2090,2612867.9714814816,1266982.2033333334,275.53,6.56
2091,2613410.6130769234,1266241.9341025641,275.26,7.88
2092,2612225.415423729,1266347.883559322,275.75,4.33
2093,2613253.2836170215,1266666.8678723406,276.16,3.87
2094,2612466.9325531917,1266348.3891489361,276.67,3.87
2095,2612771.765,1266148.8914285714,276.73,4.22
2096,2612917.845882353,1266308.025882353,275.49,4.65
2097,2613461.6050537634,1266611.8065591399,275.53,5.44
2098,2613239.03375,1266645.0575,276.34,5.05
2099,2612218.6291304347,1266401.5917391304,281.24,2.71
2100,2612588.6291304347,1266928.2728985508,276.52,4.69
2101,2613170.000091743,1266832.8727522937,275.4,5.89
2102,2612757.1365753426,1266277.3302739726,275.83,4.82
2103,2612508.3291891892,1266946.5564864865,275.33,4.85
2104,2613025.817419355,1266847.061935484,277.07,4.44
2105,2612448.9047058825,1266939.9744117649,276.03,4.65
2106,2612253.481836735,1266475.488367347,280.22,3.95
2107,2613204.9336893205,1266035.2738834952,275.27,5.73
2108,2612920.653888889,1266612.9172222223,276.1,4.79
2109,2613044.521868132,1266369.2787912088,275.32,5.38
2110,2613236.838051948,1266395.7972727274,275.17,7.0
2111,2612812.8964102566,1266998.005897436,276.26,4.98
2112,2613334.7800000003,1266469.0966666667,275.23,6.91
2113,2612837.253636364,1266544.4715151517,275.45,4.58
2114,2612971.0879166666,1266616.5439583333,275.26,5.53
2115,2613468.0586746987,1266070.0157831325,275.29,5.14
2116,2613344.086,1266761.402,275.19,6.31
2117,2613189.2143243244,1266774.32,275.26,4.85
2118,2613404.6784615386,1266265.4546153846,275.99,4.07
2119,2613121.677878788,1266388.463939394,276.1,4.58
2120,2612951.2386842105,1266901.945,276.88,4.92
2121,2613238.2737209303,1266641.4420930233,276.39,3.7
2122,2612411.1841176474,1266909.9964705883,279.21,3.29
2123,2613437.0251351353,1266272.0835135137,276.5,4.85
2124,2613050.169816514,1266831.203027523,275.56,5.89
2125,2613227.9605128206,1266837.2751282053,275.33,4.98
2126,2613244.6801234568,1266546.0545679012,275.29,7.18
2127,2613446.0100000002,1266075.11,275.89,3.99
2128,2612346.219787234,1266493.6870212767,277.25,3.87
2129,2612892.0409433963,1266940.5794339622,275.43,5.81
2130,2613326.8220987655,1266582.7891358025,275.37,7.18
2131,2613413.9531067964,1266044.2593203883,275.36,5.73
2132,2613074.592479339,1266428.689834711,275.19,6.21
2133,2612864.3178846156,1266970.7863461538,275.17,5.75
2134,2612348.006666667,1266480.6033333335,277.25,3.09
2135,2612877.3805063292,1266993.655443038,275.26,7.09
2136,2613163.3842528737,1266756.213678161,276.24,5.26
2137,2613385.8275,1266784.3467857144,276.54,4.22
2138,2613362.943571429,1266537.056607143,275.18,5.97
2139,2613402.8163157897,1266031.0489473685,275.16,5.5
2140,2612283.6273737373,1266416.8174747475,275.72,5.61
2141,2613197.6143589746,1266643.1148717948,275.6,4.98
2142,2613265.131758242,1266396.5535164836,275.27,5.38
2143,2613279.85875,1266805.490138889,275.13,6.77
2144,2613208.2158928574,1266802.302142857,275.7,5.97
2145,2612911.7245588237,1266828.2979411765,275.15,6.58
2146,2613307.804893617,1266585.9636170215,276.04,3.87
2147,2613426.175714286,1266773.2230612244,278.56,3.95
2148,2613271.80509434,1266709.4143396227,275.11,5.81
2149,2613177.9359183675,1266416.9373469388,275.32,5.59
2150,2612598.936511628,1266252.8374418605,277.35,3.7
2151,2612944.64,1266900.0908333333,275.41,4.79
2152,2613267.847894737,1266674.8910526317,275.96,5.5
2153,2612740.6164150946,1266249.3435849056,276.59,4.11
2154,2612968.631935484,1266603.322688172,275.34,5.44
2155,2613163.999756098,1266660.0517073171,275.11,5.11
2156,2612605.8661904763,1266246.3438095239,277.66,3.66
2157,2613192.477878788,1266456.5366666666,275.19,7.25
2158,2612778.363214286,1266113.3735714287,276.58,4.22
2159,2613261.5333566433,1266414.7588111889,275.06,6.75
2160,2612948.3445454547,1266618.4866666668,275.32,4.58
2161,2613116.436511628,1266737.616511628,275.11,5.23
2162,2612285.660491803,1266522.0536065574,276.05,4.41
2163,2613322.1136842105,1266295.208157895,275.25,4.92
2164,2612881.605686275,1266086.5111764707,276.54,4.03
2165,2613212.9190697675,1266802.331627907,275.87,5.23
2166,2613085.871751825,1266860.6867883212,275.71,6.6
2167,2613179.686460177,1266819.738141593,275.13,6.0
2168,2612555.6801234568,1266462.5020987655,275.26,5.08
2169,2612906.89,1266931.4946575344,277.71,4.82
2170,2613492.753636364,1266541.6674025974,276.03,4.95
2171,2612510.2114285715,1266320.5432142857,275.83,4.22
2172,2613469.3416129034,1266482.2393548388,275.39,4.44
2173,2613272.246060606,1266647.9942424244,275.99,4.58
2174,2613435.5088118813,1266009.461089109,275.08,5.67
2175,2613264.7769047623,1266671.7723809525,275.09,5.17
2176,2612538.180909091,1266301.9336363636,275.99,4.18
2177,2613174.44952381,1266842.2009523811,275.67,5.17
2178,2612664.9019047623,1266220.0104761906,278.02,3.66
2179,2612761.1550000003,1266270.125,275.09,5.64
2180,2613155.5900000003,1266544.27,275.82,4.18
2181,2613474.243846154,1266583.1443589744,275.09,7.88
2182,2612825.5384375,1266299.898125,276.41,4.51
2183,2612488.4561764705,1266381.1067647059,275.5,4.65
2184,2612492.9764197534,1266381.1317283951,275.55,5.08
2185,2613211.1297260276,1266396.2343835616,275.17,4.82
2186,2613135.145102041,1266594.4220408164,275.13,5.59
2187,2613093.530625,1266006.03875,280.82,4.51
2188,2613185.1683783787,1266483.8186486487,275.4,7.67
2189,2613291.3465217394,1266338.211304348,276.09,3.83
2190,2613088.317419355,1266388.1990322582,276.11,4.44
2191,2613397.7074603178,1266591.1334920635,275.86,4.48
2192,2613032.2351327436,1266844.0390265489,275.27,6.0
2193,2612584.8293939396,1266331.373030303,276.34,4.58
2194,2613384.466388889,1266791.681111111,275.45,4.79
2195,2613466.8980645165,1266237.5861290323,275.5,4.44
2196,2613192.10686747,1266443.383253012,275.0,5.14
2197,2613231.5529213483,1266714.6317977528,275.16,5.32
2198,2612842.8790109893,1266997.8776923078,275.15,5.38
2199,2613230.7851612903,1266769.561935484,275.91,4.44
2200,2613403.5566666666,1266006.3456410258,275.08,4.98
2201,2613334.613809524,1266535.7176190477,275.05,5.78
2202,2613294.725365854,1266355.7590243903,275.42,5.11
2203,2612247.030625,1266476.66375,279.67,3.19
2204,2612480.537727273,1266938.535909091,275.86,5.29
2205,2613355.415,1266692.0825,276.56,3.57
2206,2612957.0345783136,1266601.2326506025,275.2,5.14
2207,2613381.2154716984,1266265.5841509434,275.28,5.81
2208,2613170.7042857143,1266666.9771428572,275.15,4.72
2209,2612433.7344444445,1266370.7366666668,276.68,3.78
2210,2613113.675714286,1266847.5485714287,275.21,4.72
2211,2613417.826170213,1266588.3838297874,275.58,5.47
2212,2612883.2677777777,1266918.2311111111,275.02,5.35
2213,2613304.0418987344,1266583.9624050634,275.77,5.01
2214,2613414.180322581,1266210.4140860215,275.86,5.44
2215,2612989.069775281,1266827.57,274.99,5.32
2216,2613135.364489796,1266879.8608163267,275.9,5.59
2217,2613416.751904762,1266541.0652380954,276.14,5.78
2218,2612595.7025,1266940.10125,275.33,4.51
2219,2612843.840757576,1266832.429848485,274.86,6.48
2220,2612693.20097561,1266340.112682927,275.62,5.11
2221,2612482.104285714,1266338.100612245,276.64,3.95
2222,2613390.206129032,1266239.363548387,274.89,7.02
2223,2613053.106981132,1266875.8247169813,277.63,4.11
2224,2613015.970882353,1266020.2611764707,275.75,4.65
2225,2612909.534230769,1266617.4834615386,275.27,5.75
2226,2613205.347746479,1266296.2390140847,276.12,4.75
2227,2613219.8205555556,1266795.745925926,275.9,5.86
2228,2613395.051971831,1266775.6052112677,276.25,4.75
2229,2612998.7284615384,1266865.1007692309,275.54,4.55
2230,2612858.9889583336,1266985.8252083333,275.08,5.53
2231,2613198.6258490565,1266670.919056604,276.62,4.11
2232,2612276.845357143,1266511.989642857,275.6,4.22
2233,2612222.8625274724,1266905.8172527472,275.45,5.38
2234,2613412.7482089554,1266229.0513432836,275.21,6.53
2235,2613090.730659341,1266297.5645054947,275.14,5.38
2236,2613216.9539534887,1266646.535116279,274.96,5.23
2237,2613401.31578125,1266245.695,274.88,6.38
2238,2613491.7143243244,1266735.130810811,275.22,4.85
2239,2612744.1841176474,1266166.9327450981,276.25,4.03
2240,2612650.5363414637,1266228.7285365853,276.8,3.61
2241,2613195.19,1266670.2533333334,275.76,3.09
2242,2613071.019310345,1266813.246724138,276.38,6.08
2243,2613278.2754166666,1266333.35125,275.99,3.91
2244,2613168.833661972,1266486.731971831,274.94,4.75
2245,2613197.970152672,1266479.8409923664,274.82,6.46
2246,2613290.193149606,1266697.160551181,274.75,6.36
2247,2613045.1365753426,1266858.3987671235,277.82,4.82
2248,2613290.9359183675,1266847.2485714287,276.59,5.59
2249,2612283.6928169015,1266453.0629577464,275.05,4.75
2250,2613213.072352941,1266644.0405882352,274.82,5.2
2251,2613101.0101923076,1266457.6325,274.88,5.75
2252,2612272.3768421053,1266503.3857894738,276.96,3.48
2253,2612241.032857143,1266390.677142857,277.96,2.99
2254,2613284.6782352943,1266672.9935294117,275.0,5.2
2255,2613377.7477981653,1266816.959908257,275.0,5.89
2256,2613390.74,1266574.0075,276.04,3.57
2257,2613487.558918919,1266555.8335135137,276.24,4.85
2258,2613189.9822330098,1266670.9437864078,274.86,5.73
2259,2613181.4455555556,1266397.8881818182,274.81,5.61
2260,2613408.1009375,1266274.9059375,274.96,4.51
2261,2612664.7441666666,1266329.9033333333,275.18,4.79
2262,2613403.5590140847,1266275.027746479,275.07,4.75
2263,2613427.2350000003,1266029.0050000001,274.7,5.64
2264,2613412.5635537193,1266280.131983471,275.88,6.21
2265,2613384.07627451,1266004.7219607844,274.76,5.7
2266,2613465.308181818,1266785.6154545455,277.2,4.18
2267,2613452.024228188,1266468.4995302013,274.74,6.89
2268,2613120.2763636364,1266073.7063636365,276.06,4.58
2269,2613251.7558536585,1266767.100487805,275.72,5.11
2270,2612718.517906977,1266184.4420930233,277.36,3.7
2271,2612236.667777778,1266523.2922222223,278.55,3.39
2272,2613004.7483333335,1266292.4116666666,276.66,4.37
2273,2613300.053716814,1266671.7779646018,275.54,6.0
2274,2613457.1176422765,1266078.793577236,274.69,6.26
2275,2612693.3144186046,1266241.5467441862,276.87,5.23
2276,2613302.4723529415,1266781.7111764706,274.82,5.2
2277,2613282.9183687945,1266545.6728368795,274.81,6.7
2278,2612262.5251351353,1266451.4889189189,278.43,3.43
2279,2612636.402195122,1266237.582195122,277.34,3.61
2280,2612973.8110526316,1266629.0085964913,275.84,4.26
2281,2612285.492040816,1266493.3251020408,276.28,3.95
2282,2613230.576868687,1266666.873030303,274.88,5.61
2283,2613376.9292156864,1266266.344509804,275.01,4.03
2284,2613197.9967415733,1266397.5250561798,275.67,5.32
2285,2612456.25,1266425.5,275.2,5.64
2286,2613384.713076923,1266161.423846154,274.81,4.55
2287,2613217.6950000003,1266665.485,275.12,5.64
2288,2612495.76962963,1266556.431111111,277.45,4.15
2289,2612441.9354545455,1266365.9222727274,276.18,3.74
2290,2612757.594081633,1266109.0597959184,277.16,3.95
2291,2612222.5254166666,1266339.66375,274.98,3.91
2292,2613281.286226415,1266642.7586792454,274.99,4.11
2293,2613085.028888889,1266312.7366666668,277.73,3.39
2294,2612227.9203030304,1266355.2366666668,275.48,4.58
2295,2613291.395555556,1266359.4811111111,274.79,5.35
2296,2613101.7408064515,1266820.6546774195,274.7,6.28
2297,2612270.246060606,1266406.3806060606,275.81,4.58
2298,2613393.89877193,1266399.57,274.74,7.38
2299,2612456.1614285717,1266400.1271428573,277.42,3.34
2300,2613388.7276068376,1266044.0571794873,274.65,6.1
2301,2613457.3139130436,1266262.2004347828,276.63,5.41
2302,2613297.4455555556,1266705.8169135803,274.64,5.08
2303,2612891.8411400653,1266976.4527361565,274.62,9.89
2304,2613460.655625,1266231.6689583333,274.66,5.53
2305,2613413.970357143,1266215.1057142857,275.75,5.97
2306,2613274.394761905,1266498.331904762,274.74,5.78
2307,2612894.214675325,1266933.251818182,275.92,4.95
2308,2613441.0566666666,1266801.858888889,277.5,3.78
2309,2613275.758932039,1266374.565145631,274.67,5.73
2310,2612937.2233333336,1266903.6354761906,274.87,5.17
2311,2612522.447894737,1266936.9436842105,276.5,5.5
2312,2613461.265,1266220.6783333335,276.59,4.37
2313,2612381.9858549223,1266966.3653367877,274.68,7.84
2314,2612242.591923077,1266543.9065384616,276.71,4.07
2315,2613222.3829577467,1266665.027746479,275.22,4.75
2316,2613274.6566666667,1266614.321851852,275.32,6.56
2317,2613316.241648352,1266037.1084615386,274.68,5.38
2318,2613173.14877193,1266644.8112280702,276.02,6.02
2319,2613393.021868132,1266580.8557142857,275.64,5.38
2320,2612571.7737209303,1266279.4653488372,275.79,3.7
2321,2612356.0785245905,1266420.4470491803,275.57,4.41
2322,2613300.378095238,1266039.0164285714,274.58,5.17
2323,2612702.413255814,1266169.4769767444,278.36,3.7
2324,2613417.845223881,1266229.33119403,275.07,4.62
2325,2613431.2974074073,1266033.3774074074,274.83,6.56
2326,2613097.3666666667,1266461.95,276.22,6.91
2327,2613163.40010101,1266506.761919192,274.61,5.61
2328,2613097.6073913043,1266384.765652174,277.45,3.83
2329,2612724.1617391305,1266223.6297826087,274.82,5.41
2330,2613191.0914925374,1266383.6446268656,275.04,4.62
2331,2613152.896849315,1266734.6384931507,274.72,4.82
2332,2612791.5923809526,1266102.974761905,278.12,3.66
